Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Dead Moon,Dead Moon: Getsu Sekai no Akumu@Hyper Shooting Dead Moon 「月世界の悪夢」,deadmoon,Japan,1991-02-22,Studio Ducks,TSS,#players:1 #genre:shmup>h #lang:en,e133de02b11031cf8a010e07bd772f3f,d86ba171b459c286243306407311d85d013a2833,a5de15f1b5be3ae4fcacb0e26224414febcbeff5602d3a38bbd26f7e44496507,dd275dcfbf783c3e3886f5364cbd47624c53e8c65d2fa21438676c3c5c04fd123970a906dad8dca7f07fd5e0b8628e9b4008e5f575d2b037c5459f37a5110c06
Deep Blue: Kaitei Shinwa@Deep Blue ディープブルー・海底神話,Deep Blue: Kaitei Shinwa@Deep Blue ディープブルー・海底神話,deepbluekaiteishinwa,Japan,1989-03-31,Pack-In-Video,Pack-In-Video,#players:1 #genre:shmup>h #lang:en,12c28460b65b5e1d898ac77c30124122,f9cb1e26b4274759890844c36d8fd8e9cd1a195c,18617146374a8cbc74a06398a7a95e2e6428a6a6805415fca5c261136efadaef,fac5525e2e21d34bb254d13093a4d758305381caf4f05df00d84853fad8bf3b4b57c822b398d78f2c4a3a58218694e0ec4a49ac295e5265c27bae25c08cc18a1
Detana!! TwinBee@出たな!! TwinBee ツインビー,Detana!! TwinBee@出たな!! TwinBee ツインビー,detanatwinbee,Japan,1992-02-28,Konami,Konami,#players:2:coop #genre:shmup>v #addon:pcemultitap #port:arcade #lang:ja,c42ad354e906d5a4741349002b94b9c2,e1d07a2f71c695b53755bade6fe81e46e4c4828c,122d9b8ebc6348d7d29bbd11aafbfc5bb9fe1967bc0383e33487c45d61d0c201,5e4add5d145edc0359df8c972943c1b94177aab6b4c0c3ff94149faac9d72a0345837822931befdfc59d07f8baf7ba7d84b23db40af67328339e00caad1b21b1
Devil Crash: Naxat Pinball,Devil Crash: Naxat Pinball,devilcrash,Japan,1990-07-20,Compile,Naxat,#players:2:alt #genre:pinball #addon:pcemultitap:tennokoe #save:backup:password #lang:en,f677b6d9475fca8a07b66068ead12c24,808638c33e110285d0d9415bc046b94a84b02c6a,91475d2e7c993045cd5738fd43c9193399b251135e4b10276bf1309dc6aeaf09,54a359bf9167319c32a41009a86e6e964e58db0f80fa6a99a86390489cbce56ee5b7673e656559d3b084e5f88115dc2fe2b77e0f1fa081f389787e5dc59e97f6
Die Hard,Die Hard@ダイハード Die Hard,diehard,Japan,1990-09-28,Nihon Bussan,Pack-In-Video,#players:1 #genre:runandgun #licensed $movie #lang:en,7dd298a6e9f2abce6f85d262ec37f483,96aeca126bb6ac0ca0df5ee260a8a1ee25f44d6d,81628ce2517f6c5af05812f67a8cffe360525c11feb6a70d2650fc2badea8e22,76960952ce85c6243c5485674883b2160cd58fdf810a4a54c964eed597bee50a57f0c9b22bc8c848938b00e63b0f7f3eb2182df9c662ececdebd6a81a47a6fb2
Digital Champ,Digital Champ: Battle Boxing@Digital Champ バトルボクシング,digitalchamp,Japan,1989-10-13,Naxat,Naxat,#players:1 #genre:fighting:sports>boxing #lang:en,ac5290f448ee230ff9337b437557af52,e0af39b67be8c5086795b3dca95f469624aca428,a2c9ee55b35f60c4fd8bf5de5f688722f956c6b2c5e485eb72132759d4955a6c,fec9468c80f10af5cb2799966c17af198198faa7fd105f1e3d0fe558186ae508e93eb073482cf6cd1dc12e39bdfadc9b0921d67755a1c05e44d5c4fbc3ca5508
Don Doko Don!,Don Doko Don@Don Doko Don ドンドコドン,dondokodon,Japan,1990-05-31,Taito,Taito,#players:2:coop #genre:action:platformer #addon:pcemultitap #port:arcade #lang:ja,5d27b090b2e630a30b60341cb47606a7,a32d06bf7951607059d0eb789d74009b865b6764,be9d93178e802f675fb444e0c85297316b45d37065ee6104a4eccdc366394587,4edf63ebcd257f693102e932c6280afb29ea8f7168e3d6118dacf6ae6d7add1b8e6f3d3743b209d54486d887aaf125ea64ed24724b7ea50fab31efb52d3f4c26
Doraemon: Meikyū Daisakusen@ドラえもん迷宮大作戦,Doraemon: Meikyū Daisakusen@ドラえもん迷宮大作戦,doraemonmd,Japan,1989-10-31,Hudson,Hudson,#players:1 #genre:maze #addon:tennokoe #save:backup:password #licensed $manganime #lang:ja,77cf3e53c5e4fbef73087893cdeec84f,81769dc4e2e669f6ae98872d22c52ac290530a28,f92771b8b81b5aa618dc4ba12eabc3f48062cc66e7a241b47ca5a1919ec89b03,c9b5e3c5cc30810b1d335fcd26817dbeb502bd51aa1fc965807ed224a6dd6652de872092b8aef1f4930f04d6d1843216d92941ac863e3a8c830c467007d175d6
Doraemon: Nobita no Dorabian Night@ドラえもん のび太のドラビアンナイト,Doraemon: Nobita no Dorabian Night@ドラえもん のび太のドラビアンナイト,doraemonnndn,Japan,1991-12-06,Hudson,Hudson,#players:1 #genre:platformer #licensed $movie $manganime #lang:ja,14813eff2b436fa5eb1c3e95e99993a9,feea7cb74d4e256eb75ab46fcfc40c21743d5487,3e81907b152d6c4644f1ba07e321455c8abbeefd9b50b8f59cc80343a0024181,b73d00c6327e784a49831cf3a7d9bf9e85a7997f3b388ece1c4ca0c16701bb430fdcaa0de9aee6d89a6c038e2ceed550cac769b94ef629b0cbe6df0e2d86ce37
Double Dungeons@Double Dungeons ダブルダンジョン,Double Dungeons@Double Dungeons ダブルダンジョン,doubledungeons,Japan,1989-09-29,MCS,Masaya,#players:2:vs #genre:dungeoncrawler #addon:pcemultitap #save:password #lang:ja,990b1d0ae114c8da37ce0fe932c26cff,a5a032283f24a4e487715ffb36b3fc4615656b37,ac4c1d7df27943cb4dd0c5111332d8bb453ad21efff0ba4e1def2e6fc5a40e87,7c05095bc121395759bf7e9a83eb7fd6cad8c2b12e76e93ab686b1659ea84a9dcfb2afe5f80990af91237b339ef639d97b1d79f93686c7de0e0217f5864fb37b
Down Load,Down Load@Down Load ダウンロード,download,Japan,1990-06-22,NEC Avenue,NEC Avenue,#players:1 #genre:shmup>h #addon:avenuepad3 #save:password #lang:ja,10de08141486e768e6743d9a1c2c57f4,847bd22cccdf929def8fc348b973faee2688e648,b9c96a94a5999abe6d37121483927167ceb269da32a9384e07c743a788651e5b,a3a237bec36316b5daacb2c32fdd9274d8a3e31bafadeb166b3da3a742690772079c2a805cc07ced1c71a0846f785024e42044f994d2f744951b2f172d8e4dcf
Dragon Egg!@どらごん Egg!,Dragon Egg!@どらごん Egg!,dragonegg,Japan,1991-09-27,Tenky,Masaya,#players:1 #genre:platformer #lang:ja,51fefc9b576f23ab0245baeb64a7ab17,56c69f24b542fea72cc753ddf0e4bb23974adbdf,02465b0e5e21b49a398cc9276201c3271c86cfefd48215c226a819ee147f56b2,2d748dc3aa434d1602e90d3e10d5aa9b260d83d127ad8f17a56edd4a988455d2cb88f568d118219cc664bdcaac1ac1ea92783e3edf0939b0c050b76d273bd4e0
Dragon Saber: After Story of Dragon Spirit,Dragon Saber@Dragon Saber ドラゴンセイバー,dragonsaber,Japan,1991-12-27,Now Production,NAMCOT,#players:2:coop #genre:shmup>v #addon:pcemultitap #port:arcade #lang:en,a8dbe74d6cb012951478202e3b5ea08a,6d94cd3e27dbe1694229f7f006dc821be4764aa2,96f66ce375d9eef9bc3abfcec96bbf7a4cac8de81891dcebe783e78cb7759200,a6251eec41cfa043e5b422bff1c54443e26a2b49b87223904bab16d82603e7d652d6fa0a07fd4b3cf02ab242f9cbc91bb39eebef1a993764b80f606c2ea0ca23
Dragon Spirit,Dragon Spirit@Dragon Spirit ドラゴンスピリット,dragonspirit,Japan,1988-12-16,NAMCO,NAMCOT,#players:1 #genre:shmup>v #port:arcade #lang:en,0a459d74f0545f4538705276422be34e,09b037fde801b71d1ff343c40ff5a58372b9a514,f912b281be21b72f403dfc56ffb4123581c5a703fe058cd0b0665f78e06aea0c,73825c8c27178f5a6d79c412ac010c0addb88d8bf30fd2657b4241d5272581212084c9413b4b9cf360cb1b4e8e211e0b68d6836efcbcae97de98d92e94bf6031
Drop Rock Hora Hora@Drop Rock ほらホラ,Drop Rock Hora Hora@ドロップロック ほらホラ,droprockhorahora,Japan,1990-03-30,Cream,Data East,#players:1 #genre:blockbreaker #lang:en,5e19ade2ef645d500357b2014813ab68,b1b28d6dac76c3e3547f0a5a695110fd506643e0,cb3afaabe6ea2d5d03b72d76f9711d3423ca8d5e89ca1ddebfd5e4cc149f5d47,89fc8e9c6872332a61321e792833f162a5b974aa5c2cc20cfcfe128bdaac82d9e963eb79a6dd4e221e3f5eb99499224e1f08edd10776cb3765c2419bf4418760
Dungeon Explorer,Dungeon Explorer@Dungeon Explorer ダンジョンエクスプローラー,dungeonexplorer,Japan,1989-03-04,Atlus,Hudson,#players:1 #genre:runandgun:maze #lang:ja,414a24f02a45bb04360d80d49c0d9a8b,77caece9655a0e14330884673ffb41ff2bb625c4,d8e80e9ba4a10bd5efa9bae397db7371e05a9bfc44fcec4c3c1f55bd08889510,d121a15caaab2fd8dcd3557a10c2e7c5f27ff5558a88e8de01e77e8e1145b6280a48dc2160d8c940946ddf00961130f8e4a831863431bb367ce06b9075f03504
Energy@エナジー,Energy@エナジー,energy,Japan,1989-04-19,NCS,Masaya,#players:1 #genre:platformer:metroidvania #port:pc88 #lang:ja,b928568fd7258f90b5ac410c7f65c48c,8a43ac4f92cf6715e95b607c75e5c9e43b1c7575,15b0d59042625bbe5fbb918fda6db03ac3df3881d496f526c7c5845cfa69c5f2,bd4b32e389b346ab398091cf991c4f03c9968ac149412c857843008bfe203ef47451a343649e9fa36d4a36ccce329a8f899a669d6a37bc4577c9aa80ba6811a4
F1 Circus,F1 Circus@F1 Circus エフワン サーカス,f1circus,Japan,1990-09-14,Nichibutsu,Nihon Bussan,#players:1 #genre:racing:sports>formula1 #addon:tennokoe #save:backup:password #lang:ja,abe73a499d4006e3906e97c7d31fb4cc,9a83f109f785fe75d58661645c95ff25a0699571,275df5ba11434c8f71963330c13d78911d33ebd863152f84484d9e9949c20710,b5cb159515b6d781fbe798d6d95c5ef05ca7ae8a8d21455e8d0099e26ed019bc0d87b7c53bc45c67bbb79b569818f7737a56dcfdcf00d6213a489f0ca52e19dd
F1 Circus '91: World Championship,F1 Circus '91@F1 Circus '91 エフワンサーカス'91,f1circus91,Japan,1991-07-12,Nichibutsu,Nihon Bussan,#players:1 #genre:racing:sports>formula1 #addon:tennokoe #save:backup:password #lang:ja,7b301f38b70f607a4fd43f5a56a00445,e424bb52a3739c7c4723a81d16a091ae2dba49eb,6104d1542aabe2f2b77982280b062aa994dcacc706daaeb6b1c6b614d9fa2063,2dc8bcfa8ed81b5818472dce78d2ae914c8699383cd2104326d1daafb7ca7d5a5b45e8a62dae9f577c96c58557e793dc8c6f95e87029cfe0a498b1dbeff54c09
F1 Circus '92: The Speed of Sound,F1 Circus '92@F1 Circus '92 エフワンサーカス'92,f1circus92,Japan,1992-12-18,Nichibutsu,Nihon Bussan,#players:1 #genre:racing:sports>formula1 #addon:tennokoe #save:backup:password #licensed #lang:ja,3fc53a0d8981eb60867d0876c0554e02,c2ccd2110ae6a9d6cd64cce26b0264868d684933,cfe21153b46d06ec4097700621f93527e1c2526d869c362d19ff4f4300dc1d37,31672645c76c7af9f76288138ef025e177cc6b419d66edc5da04ba71aacb938100146a02fbd574bda8cb8b04784d4e25a038eb09f945e3e699aca35e008be671
F-1 Dream,F-1 Dream,f1dream,Japan,1989-08-25,NEC Avenue,NEC Avenue,#players:1 #genre:racing:sports>formula1 #save:password #port:arcade #lang:ja,eca0a8c5e5aba1b3044036ca1e6db2b3,3e1b0829cc44cd254bbfdbcc29a4045d53d32639,e244d7c8fc599083c2886e70c0fa93f771c55026ecdfccc0954dfd1343cde5fd,769c1c20a1bb6435649d9d78f7cc46207bfbfc2e3eefea0e75c9b5dae3fc635858d9e9dd76640648b29d04ae36fd746ea1791831cce29473569c85891b20ea70
F-1 Pilot: You're King of Kings,F-1 Pilot: You're King of Kings,f1pilotyourekingofkings,Japan,1989-03-23,Pack-in-Video,Pack-in-Video,#players:1 #genre:racing:sports>formula1 #lang:ja,81aee6771f89d1f04ddecc7c4405773d,ba89f45d9b2ebd331da570f9e03ab0c8ae2cc835,cdac98901c48b06a1fe8e101c199961a787b9d63f20a1fd425be9bd56d9040f5,39a12cb5bc9e77104b769f3ce4048d3a47c8c32fd14124667acd4013777a7c3956affbf1eed2a7ed17b2cc3a8b74815b78b2e864c68c4323c8fc5bd5a5184ba4
F1 Triple Battle,F1 Triple Battle,f1triplebattle,Japan,1989-12-27,Human,Human,#players:3:vs #genre:racing:sports>formula1 #addon:pcemultitap:tennokoe #save:backup #lang:en,e6cfec9aa8d327b80c01ce40348101ab,0a219b433529b3214f42734c2a144d238cb3c99c,81ee45aad5e385e6ccd03a6f2ce09f03af2e7aa625185a256a20df537d166a70,44af2fa11b49ef35eb8a6904df88c565231cc6072fe5cbe8ccc4b23fe6519709ef38c5fcd53cfc4a3f9cb48ceb747250fc14d6491416e1c0ddb037e5b30b5f3b
Fantasy Zone,Fantasy Zone@Fantasy Zone ファンタジーゾーン,fantasyzone,Japan,1988-10-14,BITS,NEC Avenue,#players:2:alt #genre:shmup>h #port:arcade #lang:en,9f3078e85b7604f5df6d858dea879696,9dfc979fdf65d6425504aff68dc80e83c69e7b40,2adab7b01cca1b4a5a4e11aefb97a907d442033eeac3d14e57a43419e4f4aac4,523ce481b40ade5375a1ae962c92814e01fb461cee5519589d4a17429c47bcbd0e0e87207ef1ff799a3bb49554c77e0e837bf3bd4df65b87ddd47f53e71fc75b
Fighting Run,Fighting Run@Fighting Run ファイティングラン,fightingrun,Japan,1991-11-29,Nichibutsu,Nihon Bussan,#players:2:vs #genre:racing>combat #addon:pcemultitap #lang:ja,0c04100ec80cb330d8deade60f4fbb24,fdd2962412b401cd2d72a85ddb516071468bd9ff,f259e527c1d7c9098b6009b5035070bc5a394ee2326393ac6441225cdd21e441,225ac33de0c47fc89a1e1f839b2149199ced8cb6b2eb1148dcf2fbc775980e3049b2ebd00602a0486784b25bf7131bcb6002c1cd13009ec0c971132723b03313
Final Blaster,Final Blaster@Final Blaster ファイナルブラスター,finalblaster,Japan,1990-09-28,Aisystem Tokyo,NAMCOT,#players:1 #genre:shmup>v #lang:en,b0fe98f3f2a7ce5407353bb5d3207db8,4a013fde3938ceaacf38fcc4f56828d1292142d0,e974d8467e56bf64908dcb27d148579f67af520bb29bfe4183e6c56a8cdd8d8c,ccbbe7869d9054d72c5864656d2007521b123c145882b2eb2e85ed56771064a8843afa705090f785566bff63f672238254d8460842bddb3e2164c77631f64373
Final Lap Twin,Final Lap Twin,finallaptwin,Japan,1989-07-07,NAMCO,NAMCOT,#players:2:vs #genre:racing:spors>formula1 #addon:pcemultitap #save:password #lang:ja,5ff73dfe46e66422159d09ad2035af94,ad695b7d1fb8bac7d9e13045bf229dba98d56a71,b87232428f19dec012cbe21b172c255498a8fc81289d1e0ce996349124062a52,f69d25eb42392d27b654cfb4d109b1f051bdcef829d348756c4aae040088082a10a18e0c1a10a33a01cf7fcbc3ae825383740378661e51d76bccc9ef53f92182
Final Match Tennis,Final Match Tennis,finalmatchtennis,Japan,1991-03-01,Human,Human,#players:2:coop:vs #genre:sports>tennis #addon:pcemultitap:avenuepad3 #lang:ja,595364eede949021345f1f7735e64355,e3a97b468d0a6c94effde70bf331dc4b3d90b166,eba4fed11bdb76bc545f97c2a76237c190e555a36b9330238708eb58cc1a5720,f65cae4e044b57ce00eb87a04ef50ee5bb81068388d1dc1d65d0508e3802d266bc169ca0eef4d1b30dad7660cf12c3a5e98c194cac7447f99843fd2a102bbc19
Final Soldier,Final Soldier@Final Soldier ファイナルソルジャー,finalsoldier,Japan,1991-07-05,Now Production,Hudson,#players:1 #genre:shmup>v #addon:avenuepad3 #lang:en,fe5b3f899f0ee5994508f259bbb74cfe,ce89c6ea5d9eb36a642742ecad9c35c16b761c49,9af9e2ee8cadb39461394a811cd05424159c069389e48882a61d6ee3f6faf78c,8dff97ab0ec5f3871fd82e3de04469d7eeb2bf0773e5f3b63b90456caa7a7c88c6cb82754107415bae6e7aeeb897fb22f5a45299f75276345cc58ef61dcb111c
Fire Pro Wrestling: Combination Tag@ファイヤープロレスリング コンビネーションタッグ,Fire Pro Wrestling: Combination Tag@ファイヤープロレスリング コンビネーションタッグ,fireprowrestlingcombinationtag,Japan,1989-06-22,Human,Human,#players:4:coop:vs #genre:fighting:sports>wrestling #addon:pcemultitap #lang:ja,2092c615674a9cb9f92b3ebbee9958d6,d149ca397c5a45367c32fb78210e6febf734d837,bc7c58045790f1df6581e8e7b3128739ebcf93252b3262a5341629aeb545b380,d306f921d5557b19cecea09cfc8864f5f7ad3900077fd69222cde92d48b4e668c20b26e2105f10d3a1c8e9828208c0e56f0ac993384d02b8e560a570669a75a6
Fire Pro Wrestling 2: 2nd Bout@ファイヤープロレスリング 2nd Bout,Fire Pro Wrestling 2: 2nd Bout@ファイヤープロレスリング 2nd Bout,fireprowrestling2ndbout,Japan,1991-08-30,Human,Human,#players:4:coop:vs #genre:fighting:sports>wrestling #addon:pcemultitap #lang:ja,742a4ee10354b85a2439a09ea097a3ec,24977d50f4e8af3fff9e5775128d9c04585ab533,8152a91ffb7cda59cfaf4e297575bbf809aba286a5ef96e7bf26fb9f630572a5,f81c953c22e526dbd9d1fd8d891c97e5c5bbe35fc12202d7e457c316fc02ea1843b8546582fce298b035906d73d91fe5352ba63e3af426d55e4296d83314331d
Fire Pro Wrestling 3: Legend Bout@ファイヤープロレスリング3 Legend Bout,Fire Pro Wrestling 3: Legend Bout@ファイヤープロレスリング3 Legend Bout,fireprowrestling3legendbout,Japan,1992-11-13,Human,Human,#players:4:coop:vs #genre:fighting:sports>wrestling #addon:pcemultitap:tennokoe #save:backup:password #lang:ja,4977af10c5295122b48252d0d7f0b5d9,77a3a3a69ef847f4b84c1b510934fe73db9fa442,ce112859d15ef05784fe66ac9487fe9c2971e475efe2aad951b9a01619b2ff6f,26f795b3b0f4e14e63b3421e71c5ef9c9c152dc381174786b22850fbea023c369a95e098e47b0b5dc32e82aaecdcc5e3e4e4de442e8b6e28043c0cfce2f00339
Formation Soccer: Human Cup '90,Formation Soccer: Human Cup '90,formationsoccerhumancup90,Japan,1990-04-27,Human,Human,#players:4:coop:vs #genre:sports>soccer #addon:pcemultitap #save:password #lang:ja,229eadd97abff922f2e3911f91f6a871,d53db608475ca26ff81837dc43b40726bd0440a5,fee7834722945464ca3865a1bc0b11b1f34ef9d8f15f5533c8bbbc827b42443c,df6b153440a85e618457d44446b9f20df709d7b7b5b4f8b3588d09d0e83f638d06b33d14797854318007c7eb05896d77af2a14011be4178d21c942f2e903b20d
Formation Soccer on J League,Formation Soccer on J League@Formation Soccer on J League フォーメーションサッカーオンJリーグ,formationsocceronjleague,Japan,1994-01-15,Human,Human,#players:4:coop:vs #genre:sports>soccer #addon:pcemultitap:tennokoe #save:backup #licensed #lang:ja,df9c47bd8b3558f4d3e830dcbb74ed1c,301d3e8aaa4c7f3f1c37838e3677d97e51319540,a5871655c6beb3d33e9357dd370a42243558714115b38632ba6db4cefa7567b9,b05539ba8cf136bf24427ed1c48b271fee1bc18c3b356aa9bd9ee05be5f6ef9c0eb7aef89b07aa548c82f0814c5248928b21ca52a3d69293a736f1da259e935d
Fushigi no Yume no Alice@不思議の夢のアリス,Fushigi no Yume no Alice@不思議の夢のアリス,fushiginoyumenoalice,Japan,1990-12-19,Face,Face,#players:1 #genre:platformer #lang:ja,3e0cd9af31efe11acf733fb15dc31131,c266b05dd367b2973399b8daff7c4dc33bebedd9,d37bb8a54b1300dc88d55e7e05fe7ebd5c6f6b62a3fffc6dec87f62b2390638e,30a8508a871094253f5db1a5b65f375a9df5d84a519e906a0a53fb175472bd9246267097573007042fd64d22e0ca0f61f0680db7054bb9a4ee5eafc2cb2e2727
Gaiflame@ガイフレーム,Gaiflame@ガイフレーム,gaiflame,Japan,1990-01-26,Masaya/Goblin Sound,NCS,#players:1 #genre:strategy #addon:tennokoe #save:backup #port:pc88 #lang:ja,1f82d7ccd607138a06bdcb17055e35e1,e86749fff3a09e48056ca66ce4bae3ba1adc8e18,54aaed61c43129da1798852868096a92585b58532ca09fba52e1ac80abe77f10,dc935a98ac1e4db2f776fa1f43e516139aa41717ddf66e5ed88ab612ed2db446f2fdd38846bef9ecbefe68365decc29e01b782731761d962bba6f8e702605d3b
Gaia no Monshō@Gaia ガイアの紋章,Gaia no Monshō@Gaia ガイアの紋章,gaianomonshou,Japan,1988-09-23,Masaya,NCS,#players:2:vs #genre:strategy #save:password #port:pc88 #lang:ja,257c9897aa80194a5e9c5f5deac2219f,597174ebf0c39e95635cd15a8f6ad52634a05a18,72eb97ea4841af6904d9cbbb22058b1bffb4b95f7dea0534e3374ab8cda59d3d,ec5b27b00371fb9e8dfac57e96834b70b1681489136fb701658da50c13d789bfce49214ed17daf03d231325395463f198e345b8cd0ea836965157e04f6eb452a
Galaga '88,Galaga '88@Galaga '88 ギャラガ'88,galaga88,Japan,1988-07-15,NAMCO,NAMCOT,#players:1 #genre:shmup #port:arcade #lang:ja,6404084e36d3cc061503ee5501f79ed2,246079bbf7c8aca0ca66a381986785a39f39ed06,7768d2be4deb2a44395bb00f987eeda1e8e77299828557f154b79637d6ead32c,ccb82de9ff5eeb4521ce7f449438c67f59a90675eecbd982dfca44fc538f7c565f116dec7f9eb73b26f301a6926e15557837a60132e1e632f1d3fa2fbcba61db
Ganbare! Golf Boys@がんばれ！ゴルフボーイズ,Ganbare! Golf Boys@がんばれ！ゴルフボーイズ,ganbaregolfboys,Japan,1989-03-28,Dual,NCS,#players:4:vs #genre:sports>golf #lang:ja,fcf8bdc8f67f284a841caddd82d8b3e6,69794e5af0d2ec1a5bf6122c64fd5bc43092ae04,18281e7ba823d5862cbf3f0ccf6a50a31782bb39033b4d13644fd3d559067d26,0d5f17db8f63225eefcd01097cbb415b912ae5ea0ca3d26cc0979a0ceade5c3af038b41914c558ad0832b405c9c408046b78bdd956dfec8ab9a94d443050f705
Gekisha Boy@激写ボーイ,Gekisha Boy@激写ボーイ,gekishaboy,Japan,1992-10-02,Irem,Irem,#players:1 #genre:action #lang:ja,355f281d002a139a05525264a28fb526,ee2665acb440d8b01da0d14feb51d4e0bb50c400,f0cf5f74c9aa303f8ee3ec592b0f172b22dfec11e4eb616f6e6356cb1f12a829,d5a6313437ea6e03aba8e5ce64869b76465c368c35602432e3e094dae4e9855f2124cba0cba76c0c7242118047475dba0e4a42bc0013debb6f05f6643034c7b8
Genji Tsūshin Agedama@ゲンジ通信あげだま,Genji Tsūshin Agedama@ゲンジ通信あげだま,genjitsuushinagedama,Japan,1991-12-13,NEC,NEC,#players:1 #genre:runandgun #licensed $manganime #lang:ja,e194791e1c3d709c7fff4b8c808b65ab,25c35dae21e032fe8cd38d6e54a3330434e02adc,482854752314f4203c0f733650ca7268c0f11fbae59df5787df366a45593c2ab,ab71074f46ee74d99a538fe9fbc1f7749e05b29b53472f8ea36524ec7bd17dc3954dbb9e909787e4d2d6e54ea34784af12af2cfb5b04d61d4c2bf3e040364ab7
Genpei Tōmaden@源平討魔伝,Genpei Tōmaden@源平討魔伝,genpeitoumaden,Japan,1990-03-16,NAMCO,NAMCOT,#players:1 #genre:hackandslash #port:arcade #lang:ja,c3357cc104feb0686ede96b099a2de2d,c9ac518e9541c204d532fd531aaad5cd06763986,394b093151fc040d0026f2e76a5b9e8f1e561b2d3059d0c1acdd15dc9d1b52bf,b419e87cd9ce459e95c128f9f30ab61ac6b2ae8dd0393b78cdbe1364f7fc094e0a41d6029b6622bbb22f552b80b5c77a46342520aeaf1adb7783309f429639c3
Genpei Tōmaden: Kan no Ni@源平討魔伝 巻ノ弐,Genpei Tōmaden: Kan no Ni@源平討魔伝 巻ノ弐,genpeitoumadenkannoni,Japan,1992-04-07,NAMCO/Now Production,NAMCOT,#players:1 #genre:hackandslash #lang:ja,f6b763e45180bd47a689d03890a82344,fc712391b09c3ff2d6c894260f4b4c10b77219af,40ee91aff36d54ee0f2b62a0b78c55ae0f4e64f3f7a20edbf0bb3b71793f29bb,fe62d75d2a476f3a2957191326a4b929513e5bc7981f0bc2c4da2362fd339782cbd467ebf88e1dc9c0303c26fdbc3942e411ef0ddb4871e8156884b3beb52bee
Gokuraku! Chūka Taisen@極楽! 中華大仙 Gokuraku Chuka Taisen,Gokuraku! Chūka Taisen@極楽! 中華大仙  Gokuraku Chuka Taisen,gokurakuchuukataisen,Japan,1992-03-13,Taito,Taito,#players:1 #genre:shmup>h #port:arcade #lang:ja,144eb9109d75c8fd1fa09a20bde6a6cd,b58e94e3e0c778e678c5d08c708ac4e37bedbbe3,6cc9bc2e760c5e1485e549d95fb3b941035dc87d22f9035372eb0daf9a845cb4,dd4f0b8e9e10174720cc6387ed28c3b9d3e7c94ea417a13329812d1efdda1e691dfe9c42079ac9074bc50a61aa366431caedf52df00997603d30ed8063708467
Gomola Speed,Gomola Speed@Gomola Speed ゴモラスピード,gomolaspeed,Japan,1990-09-28,UPL,UPL,#players:1 #genre:action:puzzle #save:password #lang:ja,58418c0db028885a2f49abf4993f2b0e,fe4b08fb0cd9d0a53726c2709db3e31fbeae1213,2653ea19c4c09d674866e46240ba8653599f948c93743c85092b0382f14b2013,2c902a2b211895fe1c03739362428a6f061dd98108d6472124a5d65f9b2bc3fa6b289b4123bcd85ed7e58968a245703502b87100eade0d97dcbe40982acc4514
Gradius,Gradius@Gradius グラディウス,gradius,Japan,1991-11-15,Konami,Konami,#players:2:alt #genre:shmup>h #port:arcade #lang:en,16fe78b1630a790bee6755e3c850a366,338f62b6d57f30b1850c32f5ae0d8c26c761974b,0e6f41a37b0b856649490ff927a1e4e052c7c47c5d4298f4d0502181155007f8,0ba67c98a31dd2efdea33b7367b96f9d2a02fd4c63b5fea9fc97a1a8be2815ab993659d2970156fa96323fc4e4f8ad0e151ccf0cfee496e5cf5b0078fb25d7d5
Gunhed,Gunhed,gunhed,Japan,1989-07-07,Compile,Hudson,#players:1 #genre:shmup>v #addon:avenuepad3 #licensed $movie #lang:en,537c1976f0306e264da966a907b93e3f,0107d93ff5d10325092d45e6bfd21e8130efeed7,c910be1dd8ca4ab4f4f211f13ca9bbf7429130ef52ad7359a3617c5af696784d,ec5ce830ad0d1dd2c8ea0ff39a75519661e052618866efff47bb0474f2d594b614fa07f49d47ddff2aa0961dc3066ad02489b101856d8df373647d775cff912b
Hana Taaka Daka!@はなたーかだか!?,Hana Taaka Daka!@はなたーかだか!?,hanataakadaka,Japan,1991-08-09,Taito,Taito,#players:1 #genre:shmup>h #save:password #lang:ja,38cddbab28df38cb8d3f447e6b2bea7c,664ccd11372b04739e388fb921ac507eb71986cd,ed35ab6e73011ab2844cbb4386de8bf88f156cb606ac6b42cf3dfa9c368d04e9,8525590851acbd6b172dea67113aa7bdc4fb054f05fca4c6105eefacb88a3f98e91af3f794b12edad3b1d1b796091c5393d97c4c92f92d29732b569745d91792
Hany in the Sky@はにいいんざすかい,Hany in the Sky@はにいいんざすかい,hanyinthesky,Japan,1989-03-01,Face,Face,#players:1 #genre:shmup>v #lang:ja,523f9d5bfb35037eeef71a34de4270a1,49b1c5d889002bf52be65114d7f0646493500170,f047a284b2f2d03c74b7121634b0296081e16e80196249ef1e0194a83ff284c7,b650048d5bc4f6cbd262d8c632eb4426d9c15fdabebff2c3c4a4f33dde7883232760c03b048ba6e7d70d2613fad1958d752d5dac99072b3bb5e8d7169c149fab
